DARK/LIGHT AUDIT (auto)

== ACTIONS (PNG) ==
SWAP: novax_logo_icon_dark.png <-> novax_logo_icon_light.png (bg=dark_bg, lum=0.034, cov=1.00)

== ACTIONS (SVG) ==
NOTE: novax_logo_horizontal_02_dark.svg bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_02_light.svg bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_dark.svg bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_light.svg bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_dark.svg bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_light.svg bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_dark.svg bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_light.svg bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_dark.svg bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_light.svg bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_dark.svg bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_light.svg bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_dark.svg bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_light.svg bg=unknown lum=0.000 cov=0.00 (no change)
